InvoiceID,SupplierID,POID,InvoiceDate,Amount,AmountEUR,Status,Currency,EUR_PLN,EUR_USD,FX_to_EUR_Inv,PaymentID,PaymentDate,PaymentAmount,PaymentAmountEUR
INV703113,143,PO703113,2023-04-02,1034868.73,239054.92,Matched,PLN,4.329,1.1019,0.231000231000231,PAY703113,2023-04-28,1034868.73,240197.92
INV703115,147,PO703115,2023-10-04,12479.5,12479.5,Matched,EUR,4.349,1.071,1.0,PAY703115,2023-11-07,12479.5,12479.5
INV703116,154,PO703116,2024-09-25,17431.47,17431.47,Matched,EUR,4.3024,1.066,1.0,PAY703116,2024-11-06,17431.47,17431.47
INV703117,216,PO703117,2022-05-15,72850.18,72850.18,Matched,EUR,4.2466,1.0996,1.0,PAY703117,2022-07-06,72850.18,72850.18
INV703118,29,PO703118,2023-06-16,470548.88,112428.95,Matched,PLN,4.1853,1.1102,0.2389314983394261,PAY703118,2023-07-28,470548.88,110965.42
INV703119,2,PO703119,2023-07-26,741.54,741.54,Matched,EUR,4.3244,1.0842,1.0,PAY703119,2023-09-07,741.54,741.54
INV703120,145,PO703120,2022-06-15,31677.48,31677.48,Matched,EUR,4.2165,1.0638,1.0,PAY703120,2022-07-30,31677.48,31677.48
INV703121,179,PO703121,2023-06-20,489608.18,115020.6,Matched,PLN,4.2567,1.092,0.2349237672375314,PAY703121,2023-07-28,489608.18,115460.01
INV703122,217,PO703122,2022-04-11,21473.53,21473.53,Matched,EUR,4.2461,1.0695,1.0,PAY703122,2022-05-31,21473.53,21473.53
INV703123,78,PO703123,2023-09-03,257806.09,60480.95,Matched,PLN,4.2626,1.1175,0.2345986017923333,PAY703123,2023-11-02,257806.09,59235.81
INV703124,149,PO703124,2024-12-07,335461.14,78805.94,Matched,PLN,4.2568,1.1214,0.2349182484495395,PAY703124,,,
INV703125,122,PO703125,2023-07-14,1276442.0,297670.76,Matched,PLN,4.2881,1.0707,0.2332035167090319,PAY703125,2023-08-30,1276442.0,304175.48
INV703126,232,PO703126,2023-04-08,499560.71,116589.04,Matched,PLN,4.2848,1.0983,0.2333831217326363,PAY703126,2023-05-28,499560.71,116279.67
INV703127,147,PO703127,2024-03-26,143862.56,143862.56,Matched,EUR,4.2093,1.0464,1.0,PAY703127,2024-04-17,143862.56,143862.56
INV703128,190,PO703128,2023-10-15,970950.55,229246.48,Matched,PLN,4.2354,1.0868,0.236105208480899,PAY703128,2023-12-09,970950.55,229935.95
INV703129,62,PO703129,2022-06-15,852148.66,202098.58,Matched,PLN,4.2165,1.0638,0.2371635242499703,PAY703129,2022-08-08,852148.66,197608.85
INV703131,193,PO703131,2024-02-02,107719.17,98888.43,Matched,USD,4.2946,1.0893,0.9180207472688884,PAY703131,2024-03-11,107719.17,99198.06
INV703132,96,PO703132,2023-07-31,48591.36,11459.42,Matched,PLN,4.2403,1.1193,0.2358323703511543,PAY703132,2023-08-26,48591.36,11133.32
INV703133,101,PO703133,2022-04-16,5621.91,5621.91,Matched,EUR,4.2886,1.0977,1.0,PAY703133,2022-05-13,5621.91,5621.91
INV703134,241,PO703134,2024-02-04,124992.33,124992.33,Matched,EUR,4.2606,1.0956,1.0,PAY703134,2024-03-23,124992.33,124992.33
INV703135,133,PO703135,2025-01-03,83368.8,83368.8,Matched,EUR,,,1.0,PAY703135,,,
INV703137,141,PO703137,2023-05-04,224065.11,224065.11,Matched,EUR,4.3129,1.0944,1.0,PAY703137,,,
INV703138,207,PO703138,2023-04-15,257219.05,60252.76,Mismatch,PLN,4.269,1.0805,0.2342468962286249,PAY703138,2023-05-21,257219.05,60844.25
INV703139,28,PO703139,2022-09-12,0.0,0.0,Matched,PLN,4.2762,1.0899,0.2338524858519245,PAY703139,2022-10-29,0.0,0.0
INV703140,150,PO703140,2023-11-25,64608.48,64608.48,Matched,EUR,4.303,1.0941,1.0,PAY703140,,,
INV703141,222,PO703141,2023-03-24,616987.38,144921.17,Matched,PLN,4.2574,1.1052,0.2348851411659698,PAY703141,2023-05-01,616987.38,143642.44
INV703142,65,PO703142,2022-06-02,464103.73,107968.76,Matched,PLN,4.2985,1.0789,0.2326392927765499,PAY703142,2022-07-25,464103.73,107178.36
INV703143,236,PO703143,2024-12-21,65129.41,65129.41,Matched,EUR,4.2343,1.0949,1.0,PAY703143,2025-01-31,65129.41,
INV703144,32,PO703144,2022-11-16,775589.83,181433.01,Matched,PLN,4.2748,1.0963,0.2339290727051558,PAY703144,2022-12-16,775589.83,178235.05
INV703145,177,PO703145,2024-12-07,102094.59,102094.59,Matched,EUR,4.2568,1.1214,1.0,PAY703145,2025-02-13,102094.59,
INV703146,209,PO703146,2022-06-28,68879.3,63389.75,Matched,USD,4.2682,1.0866,0.9203018590097553,PAY703146,2022-08-31,68879.3,61231.49
INV703148,220,PO703148,2025-03-13,450431.22,,Matched,PLN,,,,PAY703148,2025-04-17,450431.22,
INV703149,52,PO703149,2023-10-03,106514.89,106514.89,Matched,EUR,4.1954,1.0937,1.0,PAY703149,2023-12-01,106514.89,106514.89
INV703150,203,PO703150,2023-06-28,115683.87,115683.87,Matched,EUR,4.2715,1.0766,1.0,PAY703150,2023-08-07,115683.87,115683.87
INV703151,212,PO703151,2024-06-12,154954.32,36081.2,Matched,PLN,4.2946,1.0848,0.23285055651283,PAY703151,2024-07-09,154954.32,35575.07
INV703152,137,PO703152,2024-04-10,979955.81,229240.15,Matched,PLN,4.2748,1.1141,0.2339290727051558,PAY703152,2024-05-14,979955.81,229143.67
INV703153,58,PO703153,2022-12-17,237628.93,237628.93,Matched,EUR,4.2793,1.0923,1.0,PAY703153,2023-01-26,237628.93,237628.93
INV703154,156,PO703154,2024-03-19,201293.32,201293.32,Matched,EUR,4.2399,1.1083,1.0,PAY703154,2024-04-29,201293.32,201293.32
INV703155,226,PO703155,2023-09-10,131837.94,30884.08,Matched,PLN,4.2688,1.0798,0.2342578710644677,PAY703155,2023-11-09,131837.94,30041.0
INV703156,5,PO703156,2024-01-06,76725.87,76725.87,Matched,EUR,4.3334,1.0701,1.0,PAY703156,2024-02-13,76725.87,76725.87
INV703157,207,PO703157,2024-07-17,709667.77,167869.37,Matched,PLN,4.2275,1.1039,0.2365464222353636,PAY703157,2024-08-30,709667.77,166475.35
INV703158,108,PO703158,2024-10-28,141252.58,141252.58,Matched,EUR,4.3267,1.0801,1.0,PAY703158,2024-12-09,141252.58,141252.58
INV703159,153,PO703159,2023-05-05,203286.05,186672.22,Matched,USD,4.2793,1.089,0.9182736455463728,PAY703159,2023-06-29,203286.05,188699.57
INV703160,137,PO703160,2024-01-18,32632.67,7669.79,Matched,PLN,4.2547,1.0798,0.2350341974757327,PAY703160,2024-03-09,32632.67,7567.87
INV703161,226,PO703161,2022-11-13,1090369.3,255559.3,Matched,PLN,4.2666,1.0983,0.2343786621665963,PAY703161,,,
INV703162,196,PO703162,2023-10-14,119599.27,119599.27,Matched,EUR,4.3267,1.0885,1.0,PAY703162,2023-11-22,119599.27,119599.27
INV703163,19,PO703163,2022-10-10,100210.81,100210.81,Mismatch,EUR,4.2695,1.0857,1.0,PAY703163,2022-11-10,100210.81,100210.81
INV703164,113,PO703164,2023-04-03,387508.18,91165.52,Matched,PLN,4.2506,1.099,0.2352609043429162,PAY703164,2023-05-14,387508.18,91202.0
INV703165,230,PO703165,2023-06-20,156906.69,143687.45,Matched,USD,4.2567,1.092,0.9157509157509156,PAY703165,2023-08-02,156906.69,143503.47
INV703166,167,PO703166,2024-03-07,987774.52,233450.21,Matched,PLN,4.2312,1.1179,0.2363395726980525,PAY703166,2024-04-10,987774.52,231069.18
INV703167,84,PO703167,2023-03-11,565898.41,133454.02,Matched,PLN,4.2404,1.108,0.2358268087916234,PAY703167,2023-05-10,565898.41,134507.13
INV703168,60,PO703168,2024-02-28,8398.61,7837.45,Matched,USD,4.3566,1.0716,0.9331840238895108,PAY703168,2024-03-29,8398.61,7554.07
INV703170,248,PO703170,2024-03-08,957700.96,222354.01,Matched,PLN,4.3071,1.1117,0.2321747811752687,PAY703170,2024-05-06,957700.96,221045.32
INV703172,155,PO703172,2023-02-12,117591.8,103641.64,Matched,USD,4.2845,1.1346,0.8813678829543451,PAY703172,2023-04-06,117591.8,103177.85
INV703174,12,PO703174,2022-06-14,648244.26,150628.37,Matched,PLN,4.3036,1.0935,0.2323636025652941,PAY703174,2022-07-31,648244.26,149066.22
INV703175,80,PO703175,2023-09-04,323748.84,323748.84,Matched,EUR,4.3792,1.0629,1.0,PAY703175,2023-10-09,323748.84,323748.84
INV703176,241,PO703176,2025-01-11,106030.03,106030.03,Matched,EUR,,,1.0,PAY703176,2025-02-16,106030.03,
INV703177,190,PO703177,2022-03-04,582384.04,134372.54,Matched,PLN,4.3341,1.068,0.2307284095890726,PAY703177,2022-04-17,582384.04,136077.4
INV703178,27,PO703178,2024-08-12,31367.6,31367.6,Matched,EUR,4.3287,1.1316,1.0,PAY703178,2024-09-25,31367.6,31367.6
INV703179,113,PO703179,2023-09-06,961518.76,222136.71,Matched,PLN,4.3285,1.0838,0.231026914635555,PAY703179,2023-10-07,961518.76,230353.55
INV703180,14,PO703180,2024-01-20,67284.03,67284.03,Matched,EUR,4.2245,1.1097,1.0,PAY703180,2024-02-23,67284.03,67284.03
INV703181,82,PO703181,2022-12-30,114285.91,114285.91,Matched,EUR,4.247,1.0834,1.0,PAY703181,2023-02-04,114285.91,114285.91
INV703182,74,PO703182,2025-03-06,395705.82,,Matched,PLN,,,,PAY703182,2025-04-26,395705.82,
INV703183,151,PO703183,2023-11-04,220122.4,51914.44,Matched,PLN,4.2401,1.099,0.2358434942572109,PAY703183,2023-12-29,220122.4,51090.26
INV703184,165,PO703184,2023-09-22,173748.33,173748.33,Matched,EUR,4.2929,1.1044,1.0,PAY703184,2023-10-27,173748.33,173748.33
INV703185,50,PO703185,2022-11-14,101549.25,101549.25,Matched,EUR,4.2693,1.115,1.0,PAY703185,,,
INV703186,21,PO703186,2022-06-27,130539.94,130539.94,Matched,EUR,4.2768,1.0753,1.0,PAY703186,2022-07-20,130539.94,130539.94
INV703187,117,PO703187,2022-11-27,125134.52,125134.52,Matched,EUR,4.2891,1.1099,1.0,PAY703187,2023-01-15,125134.52,125134.52
INV703188,191,PO703188,2024-12-30,340068.57,78561.36,Matched,PLN,4.3287,1.0964,0.231016240441703,PAY703188,,,
INV703189,128,PO703189,2023-11-20,117819.25,117819.25,Matched,EUR,4.3426,1.0734,1.0,PAY703189,2024-01-08,117819.25,117819.25
INV703190,172,PO703190,2022-08-17,1076020.2,251189.44,Matched,PLN,4.2837,1.095,0.2334430515675701,PAY703190,2022-09-28,1076020.2,246963.55
INV703191,108,PO703191,2023-12-07,72599.28,72599.28,Matched,EUR,4.31,1.1272,1.0,PAY703191,2024-01-27,72599.28,72599.28
INV703192,176,PO703192,2022-11-03,558866.89,131470.25,Matched,PLN,4.2509,1.1001,0.2352443012068032,PAY703192,2022-12-31,558866.89,129640.42
INV703193,86,PO703193,2024-05-02,67404.98,67404.98,Matched,EUR,4.2533,1.1262,1.0,PAY703193,2024-06-25,67404.98,67404.98
INV703194,121,PO703194,2024-08-20,170501.04,156408.62,Matched,USD,4.1988,1.0901,0.9173470323823502,PAY703194,2024-09-15,170501.04,155993.63
INV703195,146,PO703195,2023-09-05,861829.31,200742.87,Matched,PLN,4.2932,1.1253,0.2329264884002609,PAY703195,2023-10-06,861829.31,204070.21
INV703196,170,PO703196,2022-09-02,67968.84,67968.84,Matched,EUR,4.3363,1.0921,1.0,PAY703196,2022-10-16,67968.84,67968.84
INV703197,217,PO703197,2024-02-16,94810.93,94810.93,Matched,EUR,4.2633,1.109,1.0,PAY703197,2024-03-14,94810.93,94810.93
INV703198,183,PO703198,2023-03-24,1108258.56,260313.47,Matched,PLN,4.2574,1.1052,0.2348851411659698,PAY703198,2023-05-20,1108258.56,255523.97
INV703199,185,PO703199,2023-04-21,143324.79,33977.71,Matched,PLN,4.2182,1.1008,0.2370679436726565,PAY703199,2023-06-16,143324.79,34244.81
INV703200,167,PO703200,2024-08-10,17949.5,4281.13,Matched,PLN,4.1927,1.1051,0.2385097908269134,PAY703200,2024-10-06,17949.5,4203.33
INV703201,199,PO703201,2024-08-08,1267661.94,294681.75,Matched,PLN,4.3018,1.0946,0.232460830350086,PAY703201,2024-08-28,1242308.7,290925.18
INV703202,22,PO703202,2023-06-13,25408.11,25408.11,Matched,EUR,4.2869,1.066,1.0,PAY703202,2023-07-29,25408.11,25408.11
INV703203,19,PO703203,2024-07-14,16758.92,16758.92,Matched,EUR,4.3202,1.1037,1.0,PAY703203,2024-08-29,16507.54,16507.54
INV703204,160,PO703204,2024-11-19,40670.24,40670.24,Matched,EUR,4.2936,1.0726,1.0,PAY703204,2024-12-30,40670.24,40670.24
INV703205,143,PO703205,2024-06-10,365346.5,86482.78,Matched,PLN,4.2245,1.1048,0.2367144040714877,PAY703205,2024-07-07,365346.5,86624.26
INV703206,175,PO703206,2024-03-25,838743.97,193156.62,Matched,PLN,4.3423,1.1082,0.2302927020242728,PAY703206,2024-05-13,838743.97,196091.92
INV703207,200,PO703207,2023-01-10,263045.05,263045.05,Matched,EUR,4.2439,1.0815,1.0,PAY703207,2023-02-23,263045.05,263045.05
INV703208,73,PO703208,2024-02-14,628822.02,145426.0,Matched,PLN,4.324,1.0873,0.2312673450508788,PAY703208,2024-03-20,628822.02,144966.69
INV703209,127,PO703209,2024-07-19,140212.38,32416.8,Matched,PLN,4.3253,1.1006,0.2311978359882551,PAY703209,2024-09-02,140212.38,32644.73
INV703210,173,PO703210,2024-10-16,319762.47,75683.42,Matched,PLN,4.225,1.1178,0.2366863905325444,PAY703210,2024-11-30,319762.47,73630.48
INV703211,155,PO703211,2022-06-01,102456.47,93023.85,Matched,USD,4.3528,1.1014,0.9079353550027238,PAY703211,2022-07-30,102456.47,94770.58
INV703213,160,PO703213,2023-08-30,42864.42,42864.42,Matched,EUR,4.1964,1.059,1.0,PAY703213,2023-10-29,42864.42,42864.42
INV703214,28,PO703214,2022-04-11,540999.0,127410.8,Matched,PLN,4.2461,1.0695,0.2355102329196203,PAY703214,2022-05-23,540999.0,127216.06
INV703215,186,PO703215,2022-02-23,320466.07,75290.4,Mismatch,PLN,4.2564,1.0745,0.23494032515741,PAY703215,2022-04-06,320466.07,75758.51
INV703216,15,PO703216,2023-07-01,180497.62,180497.62,Matched,EUR,4.262,1.0915,1.0,PAY703216,2023-08-07,180497.62,180497.62
INV703217,160,PO703217,2022-09-18,47491.44,47491.44,Matched,EUR,4.3055,1.0689,1.0,PAY703217,2022-11-12,47491.44,47491.44
INV703218,151,PO703218,2024-10-04,411716.77,96527.04,Matched,PLN,4.2653,1.11,0.2344500972967904,PAY703218,2024-11-15,411716.77,96576.85
INV703219,121,PO703219,2023-07-31,109904.45,98190.34,Matched,USD,4.2403,1.1193,0.893415527561869,PAY703219,2023-09-15,109904.45,100931.63
INV703220,179,PO703220,2024-02-28,544397.21,124959.19,Matched,PLN,4.3566,1.0716,0.2295367947481981,PAY703220,2024-04-15,544397.21,129375.04
INV703221,140,PO703221,2025-02-13,85861.22,85861.22,Matched,EUR,,,1.0,PAY703221,2025-04-05,85861.22,
INV703222,154,PO703222,2022-08-28,164059.73,164059.73,Matched,EUR,4.3289,1.0938,1.0,PAY703222,2022-10-11,164059.73,164059.73
INV703223,150,PO703223,2022-08-22,175563.38,175563.38,Matched,EUR,4.2063,1.1118,1.0,PAY703223,2022-10-15,175563.38,175563.38
INV703225,145,PO703225,2025-03-01,150869.79,150869.79,Matched,EUR,,,1.0,PAY703225,2025-04-03,150869.79,
INV703226,147,PO703226,2024-04-19,124912.71,124912.71,Matched,EUR,4.2876,1.0835,1.0,PAY703226,2024-06-11,124912.71,124912.71
INV703227,206,PO703227,2024-07-12,295261.36,295261.36,Matched,EUR,4.3326,1.1026,1.0,PAY703227,2024-08-02,295261.36,295261.36
INV703228,186,PO703228,2023-01-22,522946.98,122933.54,Matched,PLN,4.2539,1.0936,0.2350783986459484,PAY703228,2023-02-24,522946.98,121944.54
INV703229,189,PO703229,2024-08-19,138804.04,138804.04,Matched,EUR,4.3402,1.1066,1.0,PAY703229,2024-09-30,138804.04,138804.04
INV703231,1,PO703231,2024-01-13,78482.04,78482.04,Matched,EUR,4.2132,1.0987,1.0,PAY703231,2024-02-28,78482.04,78482.04
INV703232,181,PO703232,2022-05-08,122343.74,122343.74,Matched,EUR,4.3359,1.112,1.0,PAY703232,2022-06-12,122343.74,122343.74
INV703233,34,PO703233,2024-03-15,145880.62,133651.51,Matched,USD,4.2359,1.0915,0.9161704076958316,PAY703233,,,
INV703234,170,PO703234,2024-07-26,108279.23,108279.23,Mismatch,EUR,4.3013,1.0895,1.0,PAY703234,2024-09-05,107196.44,107196.44
INV703235,4,PO703235,2024-11-04,515106.75,120951.15,Matched,PLN,4.2588,1.108,0.2348079271156194,PAY703235,2024-11-26,509955.68,119067.85
INV703236,41,PO703236,2022-04-01,33297.6,33297.6,Matched,EUR,4.249,1.1156,1.0,PAY703236,2022-05-21,33297.6,33297.6
INV703237,182,PO703237,2024-10-04,91847.15,82745.18,Matched,USD,4.2653,1.11,0.9009009009009008,PAY703237,2024-11-24,91847.15,85201.44
INV703238,72,PO703238,2022-08-10,204490.83,204490.83,Matched,EUR,4.1863,1.1159,1.0,PAY703238,2022-10-06,204490.83,204490.83
INV703239,139,PO703239,2022-03-09,311474.8,73400.45,Matched,PLN,4.2435,1.12,0.235654530458348,PAY703239,2022-04-29,311474.8,72350.19
INV703240,223,PO703240,2024-11-18,21838.76,21838.76,Matched,EUR,4.3419,1.1249,1.0,PAY703240,2025-01-06,21838.76,
INV703241,94,PO703241,2022-08-23,106426.0,106426.0,Mismatch,EUR,4.2794,1.0837,1.0,PAY703241,2022-09-21,106426.0,106426.0
INV703242,134,PO703242,2022-05-22,323409.16,76295.54,Matched,PLN,4.2389,1.0832,0.2359102597371959,PAY703242,2022-07-04,323409.16,74654.13
INV703243,72,PO703243,2022-10-04,69948.16,69948.16,Matched,EUR,4.2703,1.1093,1.0,PAY703243,2022-11-07,69948.16,69948.16
INV703244,7,PO703244,2024-08-28,106448.37,106448.37,Matched,EUR,4.2702,1.0811,1.0,PAY703244,2024-09-22,106448.37,106448.37
INV703245,143,PO703245,2024-04-25,488595.99,113221.48,Matched,PLN,4.3154,1.1074,0.2317282291328729,PAY703245,2024-06-18,483710.03,113061.27
INV703246,172,PO703246,2023-04-03,377856.83,88894.94,Matched,PLN,4.2506,1.099,0.2352609043429162,PAY703246,2023-04-30,377856.83,87777.74
INV703247,74,PO703247,2024-04-27,673893.02,155242.7,Matched,PLN,4.3409,1.0824,0.2303669745905227,PAY703247,2024-06-06,673893.02,158462.39
INV703248,150,PO703248,2022-07-19,158714.13,158714.13,Matched,EUR,4.3055,1.1094,1.0,PAY703248,2022-08-21,158714.13,158714.13
INV703249,180,PO703249,2024-02-23,342928.89,79231.29,Matched,PLN,4.3282,1.0831,0.2310429277759808,PAY703249,2024-04-05,342928.89,79985.28
INV703250,74,PO703250,2023-07-22,904250.38,212365.05,Mismatch,PLN,4.258,1.0639,0.2348520432127759,PAY703250,2023-09-10,904250.38,211827.77
INV703251,140,PO703251,2023-03-02,82684.77,82684.77,Mismatch,EUR,4.3652,1.0761,1.0,PAY703251,2023-04-03,82684.77,82684.77
INV703252,180,PO703252,2022-05-11,348272.74,81532.15,Matched,PLN,4.2716,1.0815,0.2341043168836033,PAY703252,2022-06-28,348272.74,81597.1
INV703253,182,PO703253,2023-09-05,136129.78,120971.99,Matched,USD,4.2932,1.1253,0.888651915044877,PAY703253,2023-10-02,136129.78,121198.17
INV703254,66,PO703254,2024-03-21,1044043.88,244908.25,Matched,PLN,4.263,1.1051,0.2345765892563922,PAY703254,2024-04-19,1044043.88,243503.1
INV703255,30,PO703255,2023-05-11,346722.73,81685.61,Mismatch,PLN,4.2446,1.1267,0.2355934599255524,PAY703255,2023-06-23,346722.73,80595.71
INV703256,232,PO703256,2023-03-22,246643.88,57683.68,Matched,PLN,4.2758,1.0852,0.2338743626923616,PAY703256,2023-05-18,246643.88,58689.8
INV703257,177,PO703257,2024-01-22,46576.89,46576.89,Matched,EUR,4.2398,1.1047,1.0,PAY703257,2024-04-01,46576.89,46576.89
INV703258,118,PO703258,2025-02-14,447694.92,,Matched,PLN,,,,PAY703258,2025-04-12,447694.92,
INV703261,153,PO703261,2023-01-23,45550.83,41671.24,Matched,USD,4.4016,1.0931,0.9148293843198244,PAY703261,2023-03-11,45550.83,41110.86
INV703262,50,PO703262,2024-01-26,22063.65,22063.65,Matched,EUR,4.2509,1.1135,1.0,PAY703262,2024-03-26,22063.65,22063.65
INV703263,174,PO703263,2023-12-04,126540.02,126540.02,Matched,EUR,4.3727,1.0949,1.0,PAY703263,2024-01-13,126540.02,126540.02
INV703264,210,PO703264,2022-09-12,239860.79,56092.04,Matched,PLN,4.2762,1.0899,0.2338524858519245,PAY703264,2022-10-13,239860.79,56325.18
INV703265,128,PO703265,2022-11-01,269482.7,269482.7,Matched,EUR,4.2907,1.1157,1.0,PAY703265,2022-11-28,269482.7,269482.7
INV703266,106,PO703266,2023-10-02,15490.36,3598.73,Mismatch,PLN,4.3044,1.1232,0.232320416318186,PAY703266,2023-11-23,15490.36,3568.55
INV703267,150,PO703267,2024-07-29,33395.85,33395.85,Matched,EUR,4.3791,1.0709,1.0,PAY703267,2024-09-22,33395.85,33395.85
INV703268,15,PO703268,2024-01-27,145628.95,145628.95,Matched,EUR,4.2084,1.1048,1.0,PAY703268,2024-03-06,145628.95,145628.95
INV703269,76,PO703269,2023-10-29,148697.13,148697.13,Matched,EUR,4.3376,1.0666,1.0,PAY703269,2023-12-21,148697.13,148697.13
INV703270,3,PO703270,2022-08-05,283641.7,283641.7,Matched,EUR,4.2476,1.0733,1.0,PAY703270,2022-09-15,283641.7,283641.7
INV703271,249,PO703271,2023-05-11,33497.4,33497.4,Matched,EUR,4.2446,1.1267,1.0,PAY703271,2023-07-10,33497.4,33497.4
INV703272,165,PO703272,2022-06-24,17881.75,17881.75,Matched,EUR,4.2332,1.0939,1.0,PAY703272,2022-08-13,17881.75,17881.75
INV703273,210,PO703273,2024-11-24,175281.89,40422.93,Mismatch,PLN,4.3362,1.078,0.2306166689728333,PAY703273,,,
INV703274,204,PO703274,2024-02-29,103557.52,24164.63,Matched,PLN,4.2855,1.0859,0.2333450005833625,PAY703274,2024-04-24,103557.52,24225.68
INV703275,77,PO703275,2023-10-16,42987.96,42987.96,Matched,EUR,4.2732,1.096,1.0,PAY703275,2023-11-26,42987.96,42987.96
INV703276,84,PO703276,2024-09-12,251439.33,58444.36,Mismatch,PLN,4.3022,1.0663,0.2324392171447166,PAY703276,2024-10-26,251439.33,58515.09
INV703277,225,PO703277,2024-06-20,223289.89,200547.77,Matched,USD,4.2502,1.1134,0.8981498113885397,PAY703277,2024-07-16,223289.89,200944.83
INV703278,138,PO703278,2023-03-19,204747.09,204747.09,Matched,EUR,4.2732,1.1139,1.0,PAY703278,2023-05-14,204747.09,204747.09
INV703279,234,PO703279,2022-06-14,437203.25,101590.12,Matched,PLN,4.3036,1.0935,0.2323636025652941,PAY703279,2022-07-24,437203.25,101862.32
INV703280,133,PO703280,2024-11-22,225472.32,225472.32,Matched,EUR,4.299,1.1113,1.0,PAY703280,2024-12-23,225472.32,225472.32
INV703281,191,PO703281,2024-04-13,1256681.41,291127.6,Mismatch,PLN,4.3166,1.0864,0.231663809479683,PAY703281,2024-05-10,1256681.41,291424.66
INV703282,75,PO703282,2024-08-24,72011.06,72011.06,Matched,EUR,4.432,1.0941,1.0,PAY703282,2024-09-29,72011.06,72011.06
INV703283,128,PO703283,2023-07-10,186961.65,186961.65,Matched,EUR,4.3245,1.089,1.0,PAY703283,2023-08-11,186961.65,186961.65
INV703284,242,PO703284,2025-03-01,42205.9,42205.9,Matched,EUR,,,1.0,PAY703284,,,
INV703285,176,PO703285,2025-03-14,399343.59,,Matched,PLN,,,,PAY703285,2025-05-02,399343.59,
INV703286,150,PO703286,2024-04-13,123174.12,123174.12,Matched,EUR,4.3166,1.0864,1.0,PAY703286,2024-05-07,123174.12,123174.12
INV703287,156,PO703287,2023-08-31,118787.34,118787.34,Matched,EUR,4.2576,1.0591,1.0,PAY703287,2023-10-04,118787.34,118787.34
INV703288,216,PO703288,2023-04-06,197044.94,197044.94,Matched,EUR,4.2934,1.1397,1.0,PAY703288,2023-05-26,197044.94,197044.94
INV703290,86,PO703290,2022-06-26,4027.04,4027.04,Mismatch,EUR,4.203,1.0989,1.0,PAY703290,2022-08-14,4027.04,4027.04
INV703291,110,PO703291,2023-10-25,12723.6,12723.6,Matched,EUR,4.2583,1.0928,1.0,PAY703291,2023-11-28,12723.6,12723.6
INV703292,206,PO703292,2022-09-19,158466.41,158466.41,Matched,EUR,4.25,1.0919,1.0,PAY703292,2022-10-27,158466.41,158466.41
INV703293,57,PO703293,2024-09-30,449037.67,106977.41,Matched,PLN,4.1975,1.108,0.2382370458606313,PAY703293,2024-12-01,449037.67,104558.67
INV703294,228,PO703294,2024-03-18,248876.8,56346.49,Matched,PLN,4.4169,1.1105,0.2264031334193665,PAY703294,2024-04-28,248876.8,58593.71
INV703295,80,PO703295,2024-06-22,63773.89,63773.89,Matched,EUR,4.2905,1.0752,1.0,PAY703295,2024-08-18,63773.89,63773.89
INV703296,82,PO703296,2024-12-13,101485.63,101485.63,Mismatch,EUR,4.22,1.0934,1.0,PAY703296,2025-02-08,101485.63,
