POID,Line,ReceiptDate,QtyReceived,OnTimeFlag
PO702575,4,2023-01-12,97,False
PO702575,4,2023-01-13,130,False
PO702576,1,2024-03-27,32,False
PO702576,2,2024-05-15,178,True
PO702577,1,2024-03-01,9,False
PO702577,2,2024-02-28,19,False
PO702577,3,2024-03-26,16,True
PO702578,1,2024-12-16,9,True
PO702578,2,2024-12-23,13,False
PO702578,2,2024-12-26,7,False
PO702578,3,2025-02-05,12,False
PO702578,3,2025-02-10,11,False
PO702578,4,2025-01-07,39,True
PO702578,5,2025-03-13,20,False
PO702579,1,2023-11-04,44,True
PO702579,2,2023-10-11,8,True
PO702579,2,2023-10-19,10,True
PO702579,3,2023-11-13,45,False
PO702579,4,2023-10-11,18,True
PO702579,5,2023-09-25,21,True
PO702580,1,2023-11-28,18,True
PO702580,2,2023-10-31,2,True
PO702580,3,2023-10-14,29,False
PO702580,4,2023-10-17,7,True
PO702580,5,2023-10-16,64,True
PO702580,6,2023-11-13,4,True
PO702581,1,2024-11-15,10,False
PO702581,2,2024-10-29,60,True
PO702581,3,2024-11-13,120,True
PO702581,4,2024-11-28,22,False
PO702582,1,2024-10-29,23,True
PO702583,1,2024-04-03,97,False
PO702583,2,2024-04-03,3,False
PO702584,1,2023-02-26,169,False
PO702585,1,2022-09-16,2,False
PO702585,2,2022-07-13,10,True
PO702585,3,2022-07-06,119,False
PO702586,1,2022-02-18,113,True
PO702586,2,2022-03-19,52,False
PO702586,2,2022-03-25,29,False
PO702586,3,2022-04-17,44,True
PO702586,4,2022-03-14,101,False
PO702587,1,2024-11-27,9,True
PO702587,1,2024-11-28,10,True
PO702587,2,2024-10-25,12,True
PO702587,3,2024-12-07,13,True
PO702587,4,2024-11-13,127,True
PO702587,5,2024-11-28,2,True
PO702587,5,2024-12-02,1,True
PO702587,6,2024-11-12,7,True
PO702587,6,2024-11-18,6,True
PO702588,1,2022-12-12,34,False
PO702589,1,2022-11-22,116,True
PO702590,1,2024-07-10,44,True
PO702590,2,2024-07-29,33,True
PO702591,1,2023-06-21,8,False
PO702591,2,2023-05-26,62,False
PO702591,3,2023-06-27,71,True
PO702591,4,2023-04-18,6,True
PO702592,1,2024-04-02,21,True
PO702592,1,2024-04-10,11,True
PO702593,1,2025-01-27,229,False
PO702593,2,2025-01-28,22,False
PO702594,1,2022-05-01,89,False
PO702594,2,2022-04-14,8,False
PO702594,3,2022-04-26,27,True
PO702594,4,2022-04-10,33,False
PO702595,1,2022-02-10,5,True
PO702595,2,2022-03-30,26,False
PO702595,2,2022-04-07,19,False
PO702596,1,2023-08-28,22,True
PO702596,2,2023-07-15,7,True
PO702596,3,2023-08-29,109,True
PO702596,4,2023-08-07,28,True
PO702597,1,2024-03-07,55,False
PO702597,2,2024-02-11,9,False
PO702597,2,2024-02-16,11,False
PO702597,3,2024-03-24,25,False
PO702597,4,2024-03-14,18,True
PO702597,5,2024-03-17,5,True
PO702597,5,2024-03-25,6,True
PO702598,1,2023-12-08,237,False
PO702598,2,2024-01-02,16,True
PO702598,3,2023-11-28,122,False
PO702599,1,2023-09-04,10,True
PO702599,2,2023-08-24,8,False
PO702599,3,2023-07-15,33,False
PO702599,4,2023-08-08,6,False
PO702600,1,2023-03-22,4,True
PO702600,1,2023-03-29,3,True
PO702601,1,2023-08-29,10,True
PO702601,2,2023-07-26,5,True
PO702601,3,2023-07-25,5,True
PO702601,4,2023-08-21,101,True
PO702601,5,2023-09-29,70,True
PO702602,1,2024-08-17,38,False
PO702602,2,2024-08-05,37,True
PO702602,3,2024-09-05,16,False
PO702602,4,2024-09-12,5,False
PO702602,5,2024-07-20,21,True
PO702603,1,2023-04-29,45,True
PO702603,2,2023-04-27,4,False
PO702603,3,2023-05-03,12,False
PO702603,3,2023-05-08,12,False
PO702603,4,2023-06-25,6,False
PO702603,5,2023-04-12,13,False
PO702603,5,2023-04-19,7,False
PO702604,1,2024-01-13,21,True
PO702604,2,2024-01-10,12,True
PO702604,3,2024-02-05,10,True
PO702604,4,2024-01-23,1,False
PO702604,5,2024-02-09,9,False
PO702605,1,2023-02-14,71,False
PO702605,1,2023-02-20,64,False
PO702605,2,2023-02-11,20,False
PO702605,3,2023-03-29,15,False
PO702605,4,2023-03-08,20,True
PO702605,5,2023-03-06,26,True
PO702606,1,2023-06-16,5,False
PO702606,2,2023-07-05,3,True
PO702606,3,2023-06-13,6,False
PO702606,4,2023-07-15,13,False
PO702606,5,2023-06-24,20,False
PO702607,1,2025-02-25,27,True
PO702607,2,2025-02-21,21,False
PO702608,1,2023-04-09,17,False
PO702608,2,2023-03-30,80,True
PO702608,3,2023-03-27,16,False
PO702609,1,2024-09-24,69,True
PO702609,2,2024-09-01,80,False
PO702609,3,2024-09-18,37,False
PO702609,4,2024-09-01,201,True
PO702609,5,2024-10-28,51,True
PO702609,5,2024-10-31,38,True
PO702610,1,2024-01-02,11,True
PO702610,1,2024-01-03,12,True
PO702610,2,2023-11-08,45,True
PO702611,1,2022-07-18,23,True
PO702611,2,2022-06-14,76,False
PO702611,3,2022-08-03,26,False
PO702612,1,2024-10-01,69,True
PO702612,1,2024-10-09,43,True
PO702612,2,2024-10-25,9,False
PO702612,2,2024-11-01,11,False
PO702612,3,2024-09-06,20,False
PO702612,4,2024-10-22,3,True
PO702613,1,2022-04-26,102,True
PO702613,2,2022-04-30,207,False
PO702614,1,2022-10-13,20,False
PO702614,2,2022-11-23,5,False
PO702614,3,2022-12-13,9,True
PO702615,1,2022-08-01,26,False
PO702615,2,2022-06-05,27,False
PO702615,3,2022-07-30,82,False
PO702615,4,2022-07-14,13,True
PO702615,5,2022-07-11,109,True
PO702615,6,2022-06-05,21,False
PO702616,1,2023-07-20,9,False
PO702616,2,2023-08-20,187,False
PO702616,3,2023-08-08,16,True
PO702616,4,2023-08-24,90,False
PO702616,5,2023-06-10,32,False
PO702616,6,2023-06-14,39,True
PO702617,1,2022-03-05,8,False
PO702617,2,2022-05-06,87,False
PO702617,3,2022-05-14,6,False
PO702617,4,2022-04-04,12,True
PO702617,5,2022-05-24,26,False
PO702617,5,2022-05-31,18,False
PO702617,6,2022-05-11,16,False
PO702618,1,2023-04-12,7,False
PO702618,2,2023-05-16,19,False
PO702618,3,2023-06-02,11,False
PO702618,4,2023-06-17,20,False
PO702619,1,2023-03-09,7,False
PO702620,1,2024-06-27,22,False
PO702620,2,2024-06-02,60,True
PO702620,3,2024-07-19,15,False
PO702620,4,2024-05-16,58,False
PO702621,1,2023-05-20,32,True
PO702621,2,2023-06-08,182,True
PO702622,1,2025-01-17,90,False
PO702622,2,2025-02-10,30,False
PO702622,3,2025-01-23,2,False
PO702622,3,2025-01-30,3,False
PO702622,4,2025-01-29,217,False
PO702622,5,2025-01-23,56,True
PO702623,1,2023-05-25,173,True
PO702623,2,2023-07-28,7,False
PO702623,3,2023-06-05,22,True
PO702624,1,2022-03-03,15,True
PO702624,1,2022-03-10,18,True
PO702624,2,2022-03-09,30,True
PO702624,3,2022-03-28,15,True
PO702625,1,2023-12-17,36,True
PO702625,2,2023-12-18,96,True
PO702625,3,2023-11-17,80,False
PO702625,4,2023-11-14,3,False
PO702625,4,2023-11-20,2,False
PO702625,5,2023-10-22,189,True
PO702626,1,2024-11-15,18,False
PO702626,2,2025-01-11,15,False
PO702626,3,2024-11-13,25,False
PO702626,4,2024-12-31,5,True
PO702626,5,2024-11-06,103,True
PO702626,6,2024-11-14,14,False
PO702627,1,2025-01-17,18,False
PO702627,2,2025-01-10,31,False
PO702627,3,2025-01-20,11,False
PO702628,1,2023-02-26,33,True
PO702628,2,2023-02-21,149,False
PO702628,3,2023-03-01,30,False
PO702628,4,2023-03-14,7,True
PO702628,5,2023-04-07,86,False
PO702628,6,2023-04-21,11,False
PO702629,1,2025-04-01,2,False
PO702629,2,2025-01-07,35,True
PO702629,3,2025-02-15,104,False
PO702629,4,2025-01-31,19,False
PO702629,4,2025-02-03,13,False
PO702629,5,2025-01-12,4,True
PO702629,5,2025-01-16,1,True
PO702630,1,2022-07-06,9,False
PO702631,1,2022-05-19,8,True
PO702631,2,2022-03-28,33,True
PO702631,3,2022-04-27,11,True
PO702631,4,2022-03-22,123,False
PO702631,5,2022-04-15,12,True
PO702631,6,2022-04-24,18,False
PO702632,1,2022-06-01,62,True
PO702632,2,2022-06-05,20,False
PO702632,3,2022-07-16,34,False
PO702632,3,2022-07-21,18,False
PO702632,4,2022-07-17,9,False
PO702632,4,2022-07-22,8,False
PO702632,5,2022-06-28,24,True
PO702632,6,2022-06-22,44,False
PO702633,1,2025-01-23,39,False
PO702633,2,2025-01-05,7,True
PO702633,3,2025-02-01,9,False
PO702633,3,2025-02-07,4,False
PO702634,1,2024-08-04,20,False
PO702634,2,2024-07-27,177,False
PO702634,3,2024-07-25,83,True
PO702634,4,2024-09-17,46,True
PO702634,5,2024-08-22,175,False
PO702635,1,2023-05-12,9,True
PO702636,1,2022-09-18,25,True
PO702636,2,2022-09-13,41,True
PO702636,3,2022-10-05,10,False
PO702636,4,2022-10-16,49,False
PO702636,5,2022-08-14,33,True
PO702637,1,2023-07-19,18,False
PO702637,2,2023-06-23,6,True
PO702637,3,2023-07-10,33,True
PO702638,1,2024-01-06,18,False
PO702638,2,2023-10-31,19,False
PO702638,3,2024-01-06,9,False
PO702639,1,2023-03-14,111,True
PO702639,2,2023-03-07,10,True
PO702640,1,2024-05-04,80,True
PO702640,2,2024-04-25,18,True
PO702640,2,2024-05-02,19,True
PO702640,3,2024-05-29,13,True
PO702640,4,2024-06-20,41,False
PO702640,5,2024-05-22,14,True
PO702640,5,2024-05-30,8,True
PO702640,6,2024-04-17,18,False
PO702641,1,2022-09-23,11,True
PO702641,2,2022-09-18,23,True
PO702641,3,2022-10-10,12,False
PO702641,4,2022-08-22,22,True
PO702641,4,2022-08-25,30,True
PO702641,5,2022-08-19,12,True
PO702642,1,2023-03-28,8,True
PO702642,2,2023-04-26,17,True
PO702642,3,2023-05-24,18,True
PO702642,3,2023-05-25,10,True
PO702643,1,2025-02-03,68,True
PO702643,2,2025-01-12,4,False
PO702643,3,2025-02-11,22,True
PO702644,1,2023-10-10,15,False
PO702644,2,2023-10-16,9,True
PO702645,1,2024-02-15,60,False
PO702645,2,2023-12-23,8,True
PO702645,2,2024-01-01,9,True
PO702645,3,2024-02-14,118,False
PO702645,4,2024-02-05,253,True
PO702645,5,2024-02-19,31,True
PO702645,6,2024-02-15,19,True
PO702646,1,2025-03-05,21,False
PO702646,2,2025-01-18,16,True
PO702646,3,2024-12-28,16,False
PO702646,4,2025-01-11,33,False
PO702646,5,2025-01-24,17,True
PO702646,6,2025-02-05,7,False
PO702646,6,2025-02-11,10,False
PO702647,1,2024-09-11,3,True
PO702647,1,2024-09-16,2,True
PO702648,1,2023-07-30,32,False
PO702649,1,2022-10-20,34,False
PO702650,1,2024-09-26,15,False
PO702650,2,2024-11-01,9,False
PO702650,3,2024-11-11,15,False
PO702650,4,2024-08-23,6,False
PO702651,1,2023-08-01,19,False
PO702651,1,2023-08-04,25,False
PO702651,2,2023-08-16,49,False
PO702651,2,2023-08-21,43,False
PO702651,3,2023-07-07,28,False
PO702651,3,2023-07-13,13,False
PO702651,4,2023-08-20,19,True
PO702652,1,2024-10-12,5,False
PO702652,1,2024-10-18,6,False
PO702652,2,2024-10-05,12,False
PO702652,3,2024-10-29,13,True
PO702653,1,2025-01-07,10,True
PO702654,1,2024-12-08,105,False
PO702654,2,2024-11-18,43,False
PO702655,1,2022-10-29,5,False
PO702655,2,2022-09-04,9,True
PO702655,2,2022-09-12,8,True
PO702655,3,2022-10-12,239,True
PO702655,4,2022-10-25,24,False
PO702655,5,2022-11-02,25,True
PO702655,5,2022-11-08,18,True
PO702656,1,2024-08-08,11,True
PO702656,1,2024-08-13,6,True
PO702656,2,2024-09-07,7,False
PO702656,3,2024-08-08,10,False
PO702656,4,2024-08-02,36,False
PO702656,5,2024-06-09,117,False
PO702657,1,2022-02-19,20,True
PO702657,2,2022-03-22,95,True
PO702658,1,2024-04-06,81,False
PO702658,2,2024-05-17,12,False
PO702658,3,2024-03-22,5,False
PO702658,4,2024-03-12,20,False
PO702659,1,2024-04-04,12,False
PO702659,2,2024-04-30,76,True
PO702659,3,2024-04-10,37,False
PO702659,3,2024-04-16,22,False
PO702659,4,2024-02-21,16,True
PO702660,1,2024-04-13,211,False
PO702660,2,2024-02-17,105,True
PO702660,3,2024-01-28,5,True
PO702660,4,2024-02-01,21,False
PO702660,5,2024-03-15,111,True
PO702660,5,2024-03-18,78,True
PO702660,6,2024-02-06,29,True
PO702661,1,2024-02-16,6,True
PO702662,1,2024-01-21,7,False
PO702662,1,2024-01-24,8,False
PO702662,2,2024-01-17,8,False
PO702663,1,2024-04-05,38,True
PO702663,2,2024-03-29,16,False
PO702663,3,2024-05-10,5,False
PO702663,4,2024-04-05,18,False
PO702663,5,2024-04-01,167,True
PO702663,6,2024-04-12,8,False
PO702664,1,2023-07-19,26,True
PO702664,2,2023-07-12,11,True
PO702665,1,2024-06-25,23,True
PO702665,2,2024-06-22,106,True
PO702665,3,2024-06-11,29,False
PO702665,4,2024-06-04,18,True
PO702666,1,2023-09-17,119,False
PO702667,1,2022-07-08,233,False
PO702667,2,2022-06-08,10,True
PO702667,3,2022-06-07,16,False
PO702667,4,2022-06-03,26,False
PO702668,1,2022-11-16,15,False
PO702668,2,2022-09-26,31,True
PO702668,2,2022-10-03,20,True
PO702668,3,2022-12-05,17,True
PO702668,4,2022-11-09,28,False
PO702668,5,2022-11-18,56,False
PO702669,1,2024-10-02,16,False
PO702669,2,2024-10-31,14,False
PO702669,3,2024-09-09,5,False
PO702669,4,2024-09-04,9,True
PO702669,5,2024-09-22,106,False
PO702669,6,2024-10-24,22,False
PO702670,1,2024-06-25,174,False
PO702670,2,2024-07-30,66,True
PO702670,3,2024-06-22,14,False
PO702670,4,2024-07-18,12,True
PO702671,1,2025-01-09,17,False
PO702671,2,2024-11-24,70,False
PO702671,3,2024-12-28,43,True
PO702671,3,2025-01-03,54,True
PO702671,4,2024-12-05,17,False
PO702671,5,2025-01-08,136,False
PO702671,5,2025-01-16,80,False
PO702672,1,2024-02-06,2,True
PO702672,2,2023-12-18,51,False
PO702672,3,2024-02-03,8,False
PO702673,1,2024-09-30,33,False
PO702673,2,2024-09-18,14,True
PO702673,3,2024-09-15,67,True
PO702673,3,2024-09-16,31,True
PO702673,4,2024-10-13,9,False
PO702673,5,2024-11-17,5,False
PO702673,6,2024-10-14,3,False
PO702674,1,2024-09-23,146,True
PO702674,2,2024-10-06,22,False
PO702674,2,2024-10-07,11,False
PO702674,3,2024-09-03,83,False
PO702674,4,2024-09-23,28,True
PO702675,1,2024-04-03,21,False
PO702675,2,2024-03-15,3,True
PO702675,3,2024-04-06,23,False
PO702675,4,2024-03-23,80,False
PO702675,5,2024-02-21,28,False
PO702675,6,2024-04-17,1,False
PO702676,1,2024-12-26,62,False
PO702676,1,2025-01-03,68,False
PO702676,2,2024-12-09,19,True
PO702676,3,2024-12-10,24,False
PO702677,1,2022-11-30,11,False
PO702677,2,2022-12-12,236,True
PO702677,3,2022-12-08,9,False
PO702677,3,2022-12-12,13,False
PO702677,4,2022-11-19,116,False
PO702677,5,2022-11-10,193,False
PO702678,1,2023-06-06,39,False
PO702678,1,2023-06-14,35,False
PO702678,2,2023-05-21,8,False
PO702678,2,2023-05-26,9,False
PO702679,1,2022-07-02,21,True
PO702679,1,2022-07-06,31,True
PO702679,2,2022-05-26,31,True
PO702679,3,2022-06-21,5,False
PO702679,4,2022-06-30,10,False
PO702680,1,2022-05-19,4,False
PO702680,2,2022-07-03,30,False
PO702680,3,2022-05-18,72,True
PO702680,3,2022-05-25,102,True
PO702680,4,2022-05-09,8,True
PO702681,1,2023-01-25,0,False
PO702681,2,2023-03-01,9,False
PO702682,1,2023-04-27,22,True
PO702683,1,2023-05-16,21,True
PO702683,2,2023-07-15,255,False
PO702683,3,2023-05-28,11,False
PO702683,4,2023-07-25,106,False
PO702683,5,2023-07-10,82,False
PO702684,1,2024-06-13,4,False
PO702684,2,2024-08-07,45,False
PO702684,3,2024-07-30,38,True
PO702685,1,2024-03-31,193,True
PO702685,2,2024-03-29,9,False
PO702685,2,2024-04-03,10,False
PO702685,3,2024-04-28,8,True
PO702685,4,2024-03-13,39,True
PO702685,5,2024-03-17,16,True
PO702686,1,2023-11-18,6,False
PO702686,2,2023-11-01,117,False
PO702686,3,2023-11-05,23,False
PO702686,4,2023-10-20,133,True
PO702687,1,2022-08-03,15,False
PO702687,2,2022-09-06,8,False
PO702687,3,2022-08-05,30,False
PO702687,4,2022-09-28,22,False
PO702687,5,2022-09-01,42,False
PO702688,1,2024-03-24,12,False
PO702688,2,2024-04-30,3,True
PO702688,2,2024-05-02,3,True
PO702688,3,2024-03-14,22,False
PO702688,4,2024-04-11,27,False
PO702688,5,2024-05-15,57,False
PO702688,6,2024-03-11,27,True
PO702689,1,2023-12-31,12,False
PO702689,2,2024-01-14,14,False
PO702689,2,2024-01-17,20,False
PO702689,3,2024-01-06,8,True
PO702689,4,2023-12-06,48,False
PO702689,5,2023-12-28,10,True
PO702689,6,2024-01-12,13,False
PO702690,1,2022-12-06,11,False
PO702690,2,2022-11-25,10,True
PO702691,1,2023-08-23,90,False
PO702691,2,2023-08-07,6,False
PO702691,2,2023-08-14,2,False
PO702692,1,2022-10-01,197,False
PO702692,2,2022-09-14,27,False
PO702692,3,2022-09-28,14,True
PO702693,1,2023-12-03,32,True
PO702693,2,2023-10-07,21,False
PO702693,3,2023-10-26,119,False
PO702694,1,2024-06-01,4,False
PO702694,2,2024-08-08,97,False
PO702694,3,2024-08-08,3,False
PO702694,4,2024-05-29,38,True
PO702694,4,2024-05-30,35,True
PO702694,5,2024-07-21,55,True
PO702694,5,2024-07-26,33,True
PO702695,1,2023-10-06,41,False
PO702695,2,2023-10-22,111,True
PO702696,1,2023-07-19,29,True
PO702696,2,2023-08-06,19,False
PO702696,3,2023-07-31,36,False
PO702696,4,2023-08-07,11,True
PO702696,4,2023-08-10,8,True
PO702697,1,2022-06-25,24,True
PO702697,2,2022-09-07,2,False
PO702697,2,2022-09-13,2,False
PO702697,3,2022-08-23,45,False
PO702697,4,2022-08-18,16,True
PO702697,5,2022-08-03,10,False
PO702698,1,2024-05-16,57,True
PO702699,1,2022-03-16,75,False
PO702699,2,2022-03-10,14,True
PO702699,3,2022-04-19,23,False
PO702699,4,2022-03-27,68,False
PO702699,5,2022-04-12,97,True
PO702699,6,2022-04-27,9,True
PO702700,1,2023-11-07,13,False
PO702700,2,2023-11-30,108,True
PO702701,1,2024-02-21,234,False
PO702701,2,2024-04-13,40,False
PO702701,3,2024-03-24,237,False
PO702702,1,2025-01-28,19,False
PO702702,2,2025-02-17,98,False
PO702702,2,2025-02-21,48,False
PO702702,3,2025-02-17,38,True
PO702702,4,2025-02-10,18,True
PO702703,1,2023-12-24,50,True
PO702703,1,2023-12-28,29,True
PO702703,2,2023-10-28,243,False
PO702704,1,2022-05-25,115,False
PO702705,1,2022-02-18,9,True
PO702705,2,2022-02-15,20,False
PO702706,1,2024-08-19,42,True
PO702707,1,2024-04-13,8,False
PO702707,1,2024-04-18,7,False
PO702707,2,2024-02-13,17,True
PO702707,3,2024-03-06,117,True
PO702708,1,2022-11-05,17,False
PO702708,2,2022-10-06,8,True
PO702708,2,2022-10-11,5,True
PO702709,1,2022-08-17,38,True
PO702709,2,2022-09-14,94,True
PO702709,3,2022-08-22,25,True
PO702709,4,2022-10-18,11,False
PO702709,5,2022-09-01,251,False
PO702709,6,2022-08-19,2,False
PO702709,6,2022-08-29,1,False
PO702710,1,2022-06-03,13,True
PO702710,2,2022-06-23,100,True
PO702710,3,2022-05-15,21,True
PO702710,4,2022-06-06,15,True
PO702710,4,2022-06-09,15,True
PO702710,5,2022-06-06,4,False
PO702710,6,2022-06-19,9,False
PO702710,6,2022-06-27,4,False
PO702711,1,2024-08-09,61,True
PO702711,2,2024-08-11,21,False
PO702711,3,2024-09-04,19,True
PO702711,4,2024-09-05,17,False
PO702711,5,2024-07-19,5,False
PO702711,6,2024-09-19,111,False
PO702712,1,2022-12-17,20,False
PO702712,2,2023-01-29,38,True
PO702712,3,2023-01-05,84,False
PO702713,1,2024-07-21,15,True
PO702713,2,2024-05-22,4,True
PO702714,1,2023-12-30,5,False
PO702714,2,2023-12-05,95,True
PO702714,3,2023-12-09,26,True
PO702715,1,2023-03-31,202,False
PO702716,1,2024-11-22,4,False
PO702716,2,2024-09-22,90,False
PO702716,3,2024-11-06,27,False
PO702716,4,2024-10-18,11,False
PO702716,4,2024-10-25,15,False
PO702716,5,2024-10-23,231,False
PO702717,1,2024-04-07,6,False
PO702717,2,2024-04-14,98,True
PO702717,3,2024-04-23,13,True
PO702718,1,2023-02-07,17,False
PO702718,2,2023-01-11,13,True
PO702718,3,2022-11-30,3,True
PO702719,1,2023-08-22,48,True
PO702719,2,2023-09-16,23,False
PO702719,3,2023-08-26,4,True
PO702720,1,2024-07-24,31,True
PO702720,1,2024-07-29,33,True
PO702720,2,2024-07-23,34,False
PO702720,3,2024-08-21,17,False
PO702720,4,2024-09-03,12,False
PO702720,5,2024-07-19,8,False
PO702720,6,2024-08-04,3,False
PO702721,1,2023-09-25,5,True
PO702721,1,2023-09-27,2,True
PO702721,2,2023-08-23,37,False
PO702721,3,2023-09-15,11,False
PO702721,4,2023-08-17,6,False
PO702721,4,2023-08-18,7,False
PO702721,5,2023-08-02,33,True
PO702721,5,2023-08-08,42,True
PO702722,1,2023-05-13,20,False
PO702722,2,2023-03-29,116,True
PO702722,3,2023-03-25,41,False
PO702722,4,2023-03-16,7,False
PO702723,1,2022-03-25,17,False
PO702723,2,2022-04-09,12,False
PO702723,3,2022-03-30,7,True
PO702723,4,2022-02-19,78,True
PO702724,1,2025-01-11,17,False
PO702724,2,2024-11-21,11,False
PO702725,1,2023-01-26,105,True
PO702725,2,2023-05-02,4,False
PO702726,1,2022-09-01,18,True
PO702726,2,2022-08-20,14,False
PO702726,3,2022-08-19,34,False
PO702727,1,2023-04-16,10,False
PO702727,2,2023-05-02,19,False
PO702727,3,2023-02-22,54,False
PO702727,3,2023-02-24,52,False
PO702727,4,2023-03-22,2,False
PO702727,5,2023-03-22,110,True
PO702727,6,2023-04-07,46,True
PO702728,1,2023-01-25,77,False
PO702728,2,2022-11-17,21,True
PO702728,3,2022-12-22,1,False
PO702729,1,2022-07-12,113,True
PO702729,2,2022-08-13,23,False
PO702729,3,2022-09-09,21,False
PO702729,4,2022-08-18,6,True
PO702730,1,2024-10-21,17,True
PO702730,2,2024-10-05,15,False
PO702730,2,2024-10-08,15,False
PO702730,3,2024-09-19,4,True
PO702730,3,2024-09-27,4,True
PO702731,1,2022-03-29,8,False
PO702731,2,2022-04-02,5,False
PO702731,3,2022-02-25,8,False
PO702731,4,2022-03-31,13,False
PO702731,4,2022-04-01,4,False
PO702731,5,2022-01-25,16,True
PO702732,1,2023-01-11,119,False
PO702732,2,2023-01-10,6,False
PO702732,3,2023-01-21,16,False
PO702732,4,2023-01-30,15,True
PO702732,5,2022-12-06,21,True
PO702732,6,2022-12-20,17,True
PO702733,1,2023-06-01,21,False
PO702733,2,2023-05-25,27,False
PO702733,3,2023-06-16,18,False
PO702734,1,2023-09-07,19,False
PO702734,2,2023-08-29,223,True
PO702734,3,2023-08-17,35,False
PO702734,4,2023-08-03,26,True
PO702734,5,2023-08-01,15,False
PO702734,6,2023-07-22,101,False
PO702735,1,2023-07-15,84,False
PO702735,1,2023-07-18,59,False
PO702735,2,2023-07-10,41,False
PO702736,1,2024-09-30,39,False
PO702737,1,2024-09-03,92,True
PO702737,2,2024-09-14,4,False
PO702737,3,2024-10-14,10,False
PO702737,4,2024-07-31,17,True
PO702737,5,2024-09-14,217,True
PO702738,1,2023-06-16,20,False
PO702738,2,2023-05-16,54,True
PO702738,3,2023-06-15,57,False
PO702738,4,2023-05-06,37,False
PO702738,5,2023-06-27,101,False
PO702738,5,2023-07-04,111,False
PO702739,1,2023-12-24,57,False
PO702739,2,2024-02-05,177,True
PO702739,3,2024-02-11,30,False
PO702739,4,2023-12-13,2,True
PO702739,5,2023-12-29,22,False
PO702739,6,2023-12-17,30,False
PO702740,1,2024-05-01,26,False
PO702740,2,2024-05-09,37,True
PO702740,3,2024-04-03,39,False
PO702741,1,2023-03-25,3,False
PO702741,2,2023-03-21,21,True
PO702741,3,2023-02-14,110,True
PO702742,1,2024-04-16,11,True
PO702742,2,2024-04-18,9,False
PO702742,2,2024-04-19,4,False
PO702742,3,2024-03-27,104,False
PO702742,4,2024-04-04,60,True
PO702742,5,2024-04-12,15,False
PO702742,5,2024-04-19,10,False
PO702743,1,2022-02-20,260,False
PO702743,2,2022-02-15,99,False
PO702743,3,2022-03-15,48,True
PO702743,4,2022-02-17,3,False
PO702744,1,2023-09-19,3,True
PO702744,2,2023-08-16,44,False
PO702744,3,2023-10-23,245,False
PO702744,4,2023-10-10,21,True
PO702745,1,2024-06-28,30,False
PO702746,1,2024-01-06,7,False
PO702747,1,2022-08-17,7,False
PO702748,1,2022-09-25,3,False
